t,dt,depth,lat,lon,D,I,F,dD,dI,dF,subs,type,UID,FID
1949.223373921332,27.471294110158933,2.5,33.2309,35.7689,,,36.94222538189495,6.460189892875843,6.225235714285714,5.394600669085128,BIR2-1,sediment,0,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1932.822058305526,30.90048169878925,5.0,33.2309,35.7689,,,31.671161068131877,5.743906304490393,5.267507142857142,5.394600669085128,BIR2-1,sediment,1,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1917.076795314353,35.94970656180113,7.4,33.2309,35.7689,,,37.41856862097517,3.702337499565717,2.873185714285714,5.394600669085128,BIR2-1,sediment,2,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1901.33153232318,42.09912894993671,9.8,33.2309,35.7689,,,31.594018278563958,3.859001134869047,3.3520499999999998,5.394600669085128,BIR2-1,sediment,3,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1887.284800849255,44.57824544905083,12.2,33.2309,35.7689,,,58.73803046519959,3.578257227838329,2.3943214285714283,5.394600669085128,BIR2-1,sediment,4,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1873.9713279780176,47.56013950152339,14.5,33.2309,35.7689,,,53.269523766948005,3.4616182987648045,2.873185714285714,5.394600669085128,BIR2-1,sediment,5,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1860.0790084602056,51.53787767136521,16.9,33.2309,35.7689,,,43.954127331571804,4.742108835564602,3.990535714285714,5.394600669085128,BIR2-1,sediment,6,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1846.765535588969,56.00829432551205,19.2,33.2309,35.7689,-28.311056229450635,51.52070972395616,59.52941838335438,4.365095253310044,3.192428571428571,5.394600669085128,BIR2-1,sediment,7,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1832.6544199939124,58.45441926687778,21.6,33.2309,35.7689,-5.8110562294506325,49.04723099688593,65.69167072765032,3.358657049892499,2.553942857142857,5.394600669085128,BIR2-1,sediment,8,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1817.8413849588308,60.50978775929992,24.1,33.2309,35.7689,-8.811056229450633,51.91053854007169,59.59523251151722,4.833187239899954,3.5116714285714283,5.394600669085128,BIR2-1,sediment,9,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1803.620871325152,63.37920278698357,26.5,33.2309,35.7689,-13.811056229450633,49.447341634305495,54.51837382184121,2.745345038521405,2.0750785714285715,5.394600669085128,BIR2-1,sediment,10,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1790.5854004942796,66.68360052890185,28.7,33.2309,35.7689,-18.111056229450632,57.755631500513935,56.851538611220526,3.447973124007384,2.2347,5.394600669085128,BIR2-1,sediment,11,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1776.1640210982616,68.86557727048717,31.1,33.2309,35.7689,-19.711056229450634,49.24749625811999,54.41425802892787,2.947630641830466,2.2347,5.394600669085128,BIR2-1,sediment,12,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1762.116036817459,69.40438625224338,33.4,33.2309,35.7689,-34.311056229450635,57.93830897941437,47.34247601182417,4.945992017983229,3.192428571428571,5.394600669085128,BIR2-1,sediment,13,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1747.457270611404,70.830781245256,35.8,33.2309,35.7689,-7.911056229450633,52.588888253574815,66.20038157074505,4.89004711219954,3.5116714285714283,5.394600669085128,BIR2-1,sediment,14,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1732.7985044053487,73.08845806058261,38.2,33.2309,35.7689,-0.811056229450633,58.48425761566586,87.87265029872765,3.50582977098344,2.2347,5.394600669085128,BIR2-1,sediment,15,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1718.6443660765074,75.19576113972106,40.5,33.2309,35.7689,17.988943770549366,53.64510282068547,79.80124877764247,3.624494554805688,2.553942857142857,5.394600669085128,BIR2-1,sediment,16,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1702.8440477050065,75.32656878797532,43.0,33.2309,35.7689,1.888943770549367,50.24255103939912,72.87943665913934,7.268753058967096,5.427128571428571,5.394600669085128,BIR2-1,sediment,17,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1687.6757420683657,76.33573690641197,45.4,33.2309,35.7689,0.18894377054936695,60.54886248147768,57.64778166997748,6.321761743351066,3.830914285714285,5.394600669085128,BIR2-1,sediment,18,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1672.5074364317247,78.17679061216872,47.8,33.2309,35.7689,1.1889437705493668,58.21167237313345,55.991639264568356,6.22112090784711,3.990535714285714,5.394600669085128,BIR2-1,sediment,19,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1658.603156264804,80.5469659224314,50.0,33.2309,35.7689,0.9889437705493669,68.49029633588734,72.14145528760851,6.8000467429472895,3.192428571428571,5.394600669085128,BIR2-1,sediment,20,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1641.8632111612758,80.1648304682982,52.6,33.2309,35.7689,16.188943770549365,50.73619486957376,53.819233575127775,5.386758848808573,3.990535714285714,5.394600669085128,BIR2-1,sediment,21,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1627.698642227521,80.62479064467514,54.8,33.2309,35.7689,0.08894377054936697,57.8470139067847,59.85255496343259,3.208273595478196,2.0750785714285715,5.394600669085128,BIR2-1,sediment,22,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1611.602541166436,82.00311610660772,57.3,33.2309,35.7689,-11.911056229450633,48.74604295541898,64.09594784973494,4.597656045487529,3.5116714285714283,5.394600669085128,BIR2-1,sediment,23,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1595.5064401053512,84.24797278132866,59.8,33.2309,35.7689,-12.311056229450633,60.90349018687579,51.888505995662214,2.658495197839021,1.5962142857142856,5.394600669085128,BIR2-1,sediment,24,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
1579.8904725232123,83.76897802424664,62.2,33.2309,35.7689,-1.1110562294506332,47.429838920064,51.79140318361868,5.537830406334084,4.309778571428572,5.394600669085128,BIR2-1,sediment,25,b'n\x07\xf6\xd7C\x85\xb9I\x11\xd8\xfem\xa5)\xd4-\x04\xe0\xc3o4d{\x11\xb3\x12+\xb4\xc3tq\xa7'
